numeroDeclarationActivite,denomination,region,categories_soft,nb_stagiaires,effectif_formateurs,production_estimee
2.5140138014E10,ALLIANCE CONSULTANTS,Normandie,RH gestion,48,8,16.20
7.3310791831E10,ALTERN'ECHO,Occitanie,RH gestion,24,8,16.10
1.1756574575E10,Anachorète,Île-de-France,Enseignement,16,8,16.07
2.6210319121E10,ANTIDOTE CONSEIL ET FORMATION,Bourgogne-Franche-Comté,RH gestion,1053,8,20.39
5.3561021256E10,APPRENTISSAGE ET FORMATION AUX RISQUES ROUTIERS,Bretagne,Enseignement,384,8,17.60
1.1780370978E10,APSYS,Île-de-France,RH gestion,95,8,16.40
2.8760630176E10,AREA FORMATION,Normandie,"RH gestion, Comportementales",492,8,18.05
5.3351189535E10,ARJETI FORMATION,Bretagne,Enseignement,40,8,16.17
5.3290950729E10,ARMOR CONDUITE,Bretagne,Enseignement,92,8,16.38
1.1920236392E10,ARPEIJE,Île-de-France,Orientation,14,8,16.06
3.1590126059E10,ASSOC. C O R I F  FORMATION,Hauts-de-France,"Enseignement, Orientation",429,8,17.79
7.5170260217E10,ASSOC HERMIONE LA FAYETTE,Nouvelle-Aquitaine,"Enseignement, Comportementales",82,8,16.34
4.4680352168E10,ASSOCIATION CONTACT PLUS,Grand Est,Orientation,61,8,16.25
9.1340439234E10,ASSOCIATION ETINCELLE,Occitanie,Comportementales,365,8,17.52
7.5331555333E10,ASSOCIATION EVOLPRO,Nouvelle-Aquitaine,Orientation,9,8,16.04
2.5140103614E10,ASSOCIATION L'ETAPE,Normandie,Orientation,2128,8,24.87
1.1754797875E10,ASSOCIATION SYNADEC,Île-de-France,RH gestion,66,8,16.27
5.2850164585E10,ASSOCIATION VENDEE INDUSTRIES PERFORMANCE,Pays de la Loire,RH gestion,120,8,16.50
3.2591076559E10,ASSONANCE CONSEIL,Hauts-de-France,Orientation,167,8,16.70
4.4670632667E10,ATHENA EMCM,Grand Est,Enseignement,40,8,16.17
7.5331179033E10,ATIPIK RH,Nouvelle-Aquitaine,RH gestion,46,8,16.19
1.1788476078E10,ATOUTS & HANDICAP,Île-de-France,RH gestion,521,8,18.17
1.1755621375E10,AT PSY PARIS-ILE DE FRANCE,Île-de-France,Comportementales,120,8,16.50
1.1755367675E10,AUDIT CONSEIL FORMATION,Île-de-France,RH gestion,299,8,17.25
9.3060569006E10,AUTHENTIS,Provence-Alpes-Côte d'Azur,RH gestion,434,8,17.81
8.4691824069E10,AUTO-ECOLE 18 & PLUS,Auvergne-Rhône-Alpes,Enseignement,171,8,16.71
7.5190121219E10,AUTO-ECOLE AIMAR,Nouvelle-Aquitaine,Enseignement,16,8,16.07
7.5640491764E10,AUTO-ECOLE BEARNAISE,Nouvelle-Aquitaine,Enseignement,28,8,16.12
1.1770623977E10,AUTO ECOLE BOURDEAUX,Île-de-France,Enseignement,156,8,16.65
1.1950626495E10,AUTO ECOLE CERAM SAINT-FLAIVE,Île-de-France,Enseignement,143,8,16.60
1.1941051994E10,AUTO ECOLE CFAC,Île-de-France,Enseignement,728,8,19.03
8.4630509863E10,AUTO-ECOLE CLEM,Auvergne-Rhône-Alpes,Enseignement,67,8,16.28
1.1930833393E10,auto ecole convention,Île-de-France,Enseignement,532,8,18.22
2.7710273371E10,AUTO ECOLE DE MONTCEAU LES MINES,Bourgogne-Franche-Comté,Enseignement,101,8,16.42
1.1940944394E10,AUTO ECOLE DES VALLEES,Île-de-France,Enseignement,110,8,16.46
2.7210360321E10,AUTO ECOLE EDEN - MR PATRICK DUTHOIT,Bourgogne-Franche-Comté,Enseignement,41,8,16.17
3.2591147659E10,AUTO ECOLE ESC DOUAI,Hauts-de-France,Enseignement,78,8,16.32
1.1941055894E10,AUTO ECOLE FULL CONDUITE,Île-de-France,Enseignement,711,8,18.96
2.4370434137E10,AUTO-ECOLE GUEPARD,Centre-Val de Loire,Enseignement,134,8,16.56
2.7890149289E10,AUTO ECOLE HAPPY DRIVERS,Bourgogne-Franche-Comté,Enseignement,302,8,17.26
3.1590804659E10,AUTO ECOLE HERINOISE SARL,Hauts-de-France,Enseignement,145,8,16.60
9.6973040197E10,AUTO ECOLE OHLICHER MONTJOLY,Guyane,Enseignement,240,8,17.00
9.3840085484E10,AUTO ECOLE PALAYER 84,Provence-Alpes-Côte d'Azur,Enseignement,601,8,18.50
8.4260270626E10,AUTO ECOLE PLANETE,Auvergne-Rhône-Alpes,Enseignement,298,8,17.24
4.4080063208E10,AUTO ECOLE SAINT PAUL,Grand Est,Enseignement,728,8,19.03
8.4691543269E10,AUTO ECOLE SAVOIE,Auvergne-Rhône-Alpes,Enseignement,33,8,16.14
4.4570370957E10,AUTO ECOLE THIL,Grand Est,Enseignement,385,8,17.60
3.2620321362E10,AUTO ECOLE TREDEZ,Hauts-de-France,Enseignement,65,8,16.27
5.2530056353E10,AUTO ECOLE VAUGEOIS,Pays de la Loire,Enseignement,60,8,16.25
7.5190107819E10,AUTO ECOLE VERGNE,Nouvelle-Aquitaine,Enseignement,47,8,16.20
1.1950697895E10,AUTO-ECOLE VLB,Île-de-France,Enseignement,43,8,16.18
1.1770753477E10,AUTO MOTO ECOLE DE CRECY,Île-de-France,Enseignement,226,8,16.94
4.973351997E9,AVANTAGES RH,La Réunion,"Enseignement, Orientation",61,8,16.25
2.3760371276E10,AXEL,Normandie,Comportementales,1155,8,20.81
4.2670431567E10,AXEL PERFORMANCE,Grand Est,Comportementales,1122,8,20.68
9.3131234113E10,B2C PROJET,Provence-Alpes-Côte d'Azur,"RH gestion, Enseignement",1027,8,20.28
2.4450011545E10,BANETTE SAS,Centre-Val de Loire,Comportementales,136,8,16.57
9.3131980013E10,BAPTISTE GALDEMAR - FORMEA,Provence-Alpes-Côte d'Azur,Enseignement,182,8,16.76
1.1922409392E10,BATISCHOOL,Île-de-France,Comportementales,565,8,18.35
1.1788030178E10,BGE YVELINES - ATHENA,Île-de-France,"Enseignement, Orientation",88,8,16.37
1.1941264294E10,BOLVIN,Île-de-France,Enseignement,310,8,17.29
1.1756269075E10,BOOST & PARTNERS,Île-de-France,"Comportementales, Orientation",137,8,16.57
1.1950569995E10,business aviation school,Île-de-France,Enseignement,147,8,16.61
1.1770674177E10,CABEX PERFORMANCE,Île-de-France,RH gestion,86,8,16.36
4.973492697E9,CAMPULSE,La Réunion,RH gestion,295,8,17.23
7.630045513E10,CAP' COMPETENCES DURABLES,Occitanie,Enseignement,334,8,17.39
7.5640458764E10,CAPGRAS MATTHIEU,Nouvelle-Aquitaine,Enseignement,270,8,17.12
8.2690854469E10,CAPITE CORPUS,Auvergne-Rhône-Alpes,"Enseignement, Comportementales",2000,8,24.33
5.2490127849E10,Cap Savoir,Pays de la Loire,Enseignement,439,8,17.83
3.1590567859E10,CARAXO SAS,Hauts-de-France,RH gestion,403,8,17.68
4.2680118268E10,CDMC   CONSEIL DEPARTEMENTAL POUR LA MUSIQUE ET LA CULTURE,Grand Est,Enseignement,70,8,16.29
7.5240196624E10,CECA24,Nouvelle-Aquitaine,Enseignement,596,8,18.48
2.3760537276E10,CECOP-RH,Normandie,RH gestion,277,8,17.15
7.6460076846E10,CEER AUTO-ECOLE,Occitanie,Enseignement,38,8,16.16
1.1950542995E10,CENTRE AVERROES,Île-de-France,Orientation,703,8,18.93
7.6660233366E10,CENTRE DE FORMACIO PROFESSIONAL CATALA,Occitanie,Enseignement,118,8,16.49
3.280019838E10,CENTRE DE FORMATION A LA CONDUITE DOULLENS,Hauts-de-France,Enseignement,171,8,16.71
8.4691856969E10,CENTRE DE FORMATION RECHERCHE ET PRATIQUES MONTESSORI,Auvergne-Rhône-Alpes,Enseignement,132,8,16.55
7.2330143333E10,CENTRE DE VOILE DE BORDEAUX LAC,Nouvelle-Aquitaine,Enseignement,89,8,16.37
1.1756369275E10,CENTRE EDUCATION ROUTIER MARX DORMOY,Île-de-France,Enseignement,188,8,16.78
9.3061085306E10,CEOS ONE,Provence-Alpes-Côte d'Azur,Comportementales,567,8,18.36
1.1910594691E10,CHRYSALIDE FORMATIONS,Île-de-France,Comportementales,1127,8,20.70
2.6580022858E10,CIBC DE LA NIEVRE,Bourgogne-Franche-Comté,Orientation,410,8,17.71
2.5610045661E10,CIDIST,Normandie,RH gestion,307,8,17.28
8.4730262873E10,CM CONDUITE,Auvergne-Rhône-Alpes,Enseignement,139,8,16.58
9.3131874813E10,COALIX,Provence-Alpes-Côte d'Azur,Comportementales,257,8,17.07
9.3840290684E10,COGNITEST SYSTEMES SARL,Provence-Alpes-Côte d'Azur,RH gestion,443,8,17.85
2.7210358921E10,COHELIANCE FORMATION,Bourgogne-Franche-Comté,Enseignement,188,8,16.78
3.2620283862E10,CONJUGUEURS DE TALENTS,Hauts-de-France,Orientation,502,8,18.09
4.1880100588E10,CONSEIL DEPARTEMENTAL DES VOSGES/LABORATOIRE VETERINAIRE ET ALIMENTAIRE DES VOSGES - SERVICE ECONOMIE ET EMPLOI,Grand Est,Orientation,154,8,16.64
7.6320081132E10,COOP-EGAL SARL,Occitanie,RH gestion,9180,8,54.25
1.1755042375E10,COSMOS MAISON DU SPORT FRANCAIS,Île-de-France,RH gestion,99,8,16.41
1.1788473078E10,CREATE,Île-de-France,"Enseignement, Orientation",66,8,16.27
9.3131357713E10,DCFORMATION,Provence-Alpes-Côte d'Azur,RH gestion,496,8,18.07
7.6310967031E10,D-CISIF SAS,Occitanie,Enseignement,50,8,16.21
4.4570371057E10,DELEGATION MOSELLE CENTRE DE FORMATION DE LA FEDERATION NATIONALE DES METIERS DE LA NATATION ET DU SPORT,Grand Est,Enseignement,925,8,19.85
4.1540291754E10,DEPARDIEU MARIE AGNES,Grand Est,Comportementales,141,8,16.59
1.1770594477E10,DIRPROD FORMATIONS,Île-de-France,Enseignement,80,8,16.33
1.1754617175E10,DIVERSITY CONSEIL,Île-de-France,RH gestion,1462,8,22.09
4.4670697467E10,DRACO FORMATION,Grand Est,RH gestion,56,8,16.23
7.6341072134E10,DVM TOURISME,Occitanie,RH gestion,142,8,16.59
1.1910937391E10,EBS SOLUTIONS,Île-de-France,RH gestion,69,8,16.29
7.6120121512E10,ECOLE DE CONDUITE ERIC COLRAT,Occitanie,Enseignement,20,8,16.08
8.4260326326E10,ECOLE DE CONDUITE SAINT MARC,Auvergne-Rhône-Alpes,Enseignement,337,8,17.40
8.4420302542E10,ECOLE EUROPEENNE DE CONDUITE,Auvergne-Rhône-Alpes,Enseignement,140,8,16.58
7.5331576733E10,EFM - ECOLE DE FORMATION MOTO,Nouvelle-Aquitaine,Enseignement,509,8,18.12
1.1756421675E10,E-FORMAPLUS,Île-de-France,RH gestion,460,8,17.92
9.1340818634E10,EKLEO,Occitanie,Comportementales,258,8,17.07
4.973118697E9,ENACTIO,La Réunion,"RH gestion, Enseignement",226,8,16.94
7.6311095831E10,ENSENAT FORMATION,Occitanie,Comportementales,116,8,16.48
9.3060717506E10,ENVICOM - FORMATION & CONSEIL (ELFEEA - ACCOMPAGNEMENT ET SENSIBILISATION AUX VALEURS DU DEVELOPPEMENT DURABLE),Provence-Alpes-Côte d'Azur,RH gestion,14,8,16.06
2.5140205614E10,EPRH,Normandie,"RH gestion, Enseignement",201,8,16.84
7.3810045381E10,EQUASYS SAS,Occitanie,RH gestion,167,8,16.70
1.1940638594E10,ERGORYTHME,Île-de-France,Orientation,1146,8,20.77
1.1755732075E10,ESICAN TRAINING,Île-de-France,RH gestion,33,8,16.14
7.3310429631E10,EURL MARIJUL RH,Occitanie,"RH gestion, Enseignement",283,8,17.18
7.3810085281E10,EURL QUATRYS,Occitanie,RH gestion,44,8,16.18
1.1922536492E10,EXCELLENCE PERMIS,Île-de-France,Enseignement,348,8,17.45
5.2440095044E10,FEDERATION REGIONALE DES CENTRES D INFORMATION SUR LES DROITS DES FEMMES ET DES FAMILLES DES PAYS DE LA LOIRE,Pays de la Loire,"RH gestion, Comportementales",88,8,16.37
7.3310197531E10,FIMAC INSTITUT SAS,Occitanie,RH gestion,134,8,16.56
9.8970424697E10,FINALISER TRANSMETTRE MOBILISER,La Réunion,Orientation,600,8,18.50
5.3290814729E10,FMA (FORMATIONS AUX METIERS D'AVENIR),Bretagne,RH gestion,62,8,16.26
4.4540363154E10,FONKI,Grand Est,Enseignement,75,8,16.31
1.1756457675E10,FOODSWEETFOOD,Île-de-France,Orientation,83,8,16.35
4.1570233557E10,FormaCap - CapEntreprendre,Grand Est,"RH gestion, Enseignement",75,8,16.31
7.6340901434E10,FORMASEVEN,Occitanie,Enseignement,788,8,19.28
2.4450388345E10,FORMATION & EVOLUTION,Centre-Val de Loire,RH gestion,147,8,16.61
5.2440707144E10,FORMULPRO,Pays de la Loire,Enseignement,463,8,17.93
3.1620222662E10,FPCO - FORMATION PROFESSIONNELLE DE LA COTE D OPALE,Hauts-de-France,Enseignement,432,8,17.80
9.3830519283E10,FRANCK JUSTINE / AUDITS FORMATION,Provence-Alpes-Côte d'Azur,Enseignement,6,8,16.02
1.1770801977E10,FRENCH'Y CONDUITE,Île-de-France,Enseignement,451,8,17.88
7.5331340633E10,GALLILEO-COACHING,Nouvelle-Aquitaine,RH gestion,15,8,16.06
4.1880093888E10,GEOPARC - PREVENTION ET FORMATION,Grand Est,Enseignement,85,8,16.35
1.1770740577E10,GOOD-LOC PERMIS,Île-de-France,Enseignement,396,8,17.65
7.2640037564E10,GROUPE EURIS,Nouvelle-Aquitaine,Comportementales,824,8,19.43
1.1756372275E10,GROUPE FINAXIM,Île-de-France,RH gestion,89,8,16.37
8.4691501569E10,HACKYOURJOB,Auvergne-Rhône-Alpes,Comportementales,25,8,16.10
1.1922658492E10,HENRI IV,Île-de-France,Enseignement,495,8,18.06
5.2440831744E10,HUMAGOGIE,Pays de la Loire,Comportementales,480,8,18.00
1.1755323975E10,HUMAN AURA 17,Île-de-France,Comportementales,642,8,18.68
1.1755439975E10,HUMAN HARMONY,Île-de-France,Comportementales,219,8,16.91
7.3310764531E10,HYGIE ACADEMY,Occitanie,RH gestion,1210,8,21.04
7.3320023332E10,I.C.O.N.E. SARL,Occitanie,Enseignement,1301,8,21.42
3162P002362,I.F.S.I. /I.F.A.S CENTRE HOSPITALIER DE SAINT OMER,Hauts-de-France,Enseignement,170,8,16.71
1.1756085275E10,IFWAY CONSEIL,Île-de-France,Orientation,57,8,16.24
1.1754825175E10,ILIOS CBR CONSEIL,Île-de-France,Orientation,60,8,16.25
2.8140396714E10,INGENIUM DIGITAL LEARNING,Normandie,Enseignement,322,8,17.34
1.1755552675E10,innovation factory,Île-de-France,Orientation,11,8,16.05
1.1751075275E10,INSTITUT FRANCAIS DE PROGRAMMATION NEURO LINGUISTIQUE,Île-de-France,"Enseignement, Comportementales",297,8,17.24
1.1754953775E10,INSTITUT  FRANCAIS DU MANAGEMENT,Île-de-France,Comportementales,511,8,18.13
4.390004659E10,INSTITUT UPBRAINING,Bourgogne-Franche-Comté,Enseignement,36,8,16.15
1.1754246275E10,JOHNSTON SQUARE,Île-de-France,Comportementales,1116,8,20.65
2.4180113718E10,JURANVILLE AUTO ECOLE,Centre-Val de Loire,Enseignement,198,8,16.82
1.1755307575E10,KE NET,Île-de-France,RH gestion,211,8,16.88
1.1930674193E10,KIALATOK,Île-de-France,Comportementales,158,8,16.66
4.4670587767E10,LA BRAISE,Grand Est,Enseignement,276,8,17.15
5.3560857956E10,LA MARMITE,Bretagne,Comportementales,43,8,16.18
4.973153097E9,L.A. PLATEFORME,La Réunion,Orientation,86,8,16.36
1.1922190792E10,LATITUDE NORD,Île-de-France,Comportementales,72,8,16.30
1.1922186092E10,L'AUTO ECOLE DE LA FAC,Île-de-France,Enseignement,642,8,18.68
5.2850214585E10,LE BOCALAURACO,Pays de la Loire,RH gestion,39,8,16.16
7.6120085712E10,L'ECOLE DE LA ROUTE SAS,Occitanie,Enseignement,29,8,16.12
1.1930615693E10,L ECOLE POUR L EMPLOI,Île-de-France,Enseignement,101,8,16.42
1.1930676993E10,LENI,Île-de-France,Enseignement,130,8,16.54
7.5331095433E10,LE VOLANT,Nouvelle-Aquitaine,Enseignement,186,8,16.77
1.1910703791E10,LIGHTHOUSE,Île-de-France,Comportementales,186,8,16.77
1.1755827975E10,LINCOLN TALENT,Île-de-France,Comportementales,1218,8,21.07
4.3250226425E10,LLERENA  BOURGOGNE FRANCHE COMTE,Bourgogne-Franche-Comté,Enseignement,134,8,16.56
1.1922216092E10,LOCUTIA,Île-de-France,Comportementales,842,8,19.51
5.3560931056E10,LODAEL CONSEIL FORMATION,Bretagne,RH gestion,104,8,16.43
8.2690553069E10,LONGITUDES,Auvergne-Rhône-Alpes,RH gestion,1113,8,20.64
7.6460062846E10,LTI AUTO ECOLE SAS,Occitanie,Enseignement,118,8,16.49
9.3131842313E10,LUCINE,Provence-Alpes-Côte d'Azur,Orientation,77,8,16.32
5.3560958456E10,LUDIK'METIERS,Bretagne,"RH gestion, Enseignement, Comportementales",195,8,16.81
9.3060916506E10,Madame ANNE TOPENOT,Provence-Alpes-Côte d'Azur,Comportementales,263,8,17.10
8.2691130269E10,Madame SYLVIE GUIET,Auvergne-Rhône-Alpes,Enseignement,599,8,18.50
9.7970193497E10,Madame VERONIQUE TARQUIN,Martinique,Enseignement,53,8,16.22
7.2330734233E10,MAISON DE L'INITIATIVE ET DE L'ENTREPRENEURIAT,Nouvelle-Aquitaine,Orientation,358,8,17.49
1.1950508495E10,MEDIACTEURS NOUVELLE GENERATION,Île-de-France,Comportementales,197,8,16.82
1.1754682075E10,MF MASTER FORMATIONS CENTRE EUROPEEN DE FORMATION,Île-de-France,RH gestion,242,8,17.01
1.1950652695E10,MISSION D'EDUCATIVE D'INSERTION DE TRAVAIL ET D'INTERVENTION SOCIALE,Île-de-France,Enseignement,151,8,16.63
7.6340921534E10,MME SYLVIE DE CAROLIS,Occitanie,Enseignement,489,8,18.04
5.4790111579E10,M'NOVAE,Nouvelle-Aquitaine,Enseignement,192,8,16.80
9.3840436184E10,Monsieur NICOLAS DELALAIRE,Provence-Alpes-Côte d'Azur,Enseignement,49,8,16.20
1.1922526592E10,MY CONDUITE AUTO ECOLE DU PAVE BLANC,Île-de-France,Enseignement,461,8,17.92
1.1922466392E10,MY FIRST COMPANY,Île-de-France,Orientation,52,8,16.22
1.1922443992E10,MY MONITEUR PARIS,Île-de-France,Enseignement,114,8,16.48
1.1940844894E10,NALAB,Île-de-France,Comportementales,1114,8,20.64
8.2691334869E10,NCF-Némemjumé Coaching & Formation,Auvergne-Rhône-Alpes,"RH gestion, Comportementales",285,8,17.19
1.1755689275E10,NEOMOON GROUP,Île-de-France,Comportementales,1209,8,21.04
9.3060870606E10,NEW NET 3D,Provence-Alpes-Côte d'Azur,RH gestion,250,8,17.04
7.5860152386E10,NICOLAS LELAURE - NL - CONSEIL RESSOURCES HUMAINES,Nouvelle-Aquitaine,"RH gestion, Orientation",69,8,16.29
1.1755573875E10,NRGy,Île-de-France,Comportementales,98,8,16.41
1.1910745291E10,NTER FORMATIONS,Île-de-France,Enseignement,82,8,16.34
2.8760544876E10,NUANCE COMMUNICATION,Normandie,Comportementales,176,8,16.73
8.2691219069E10,NUMANS FORMATION,Auvergne-Rhône-Alpes,RH gestion,35,8,16.15
9.7970206197E10,OBJECTIF by TERA-CONSEIL,Martinique,RH gestion,68,8,16.28
1.1756198775E10,OSER REVER SA CARRIERE,Île-de-France,Orientation,171,8,16.71
6.970003697E9,OUDJEREBOU COUVEUSE D'ENTREPRISE DE MAYOTTE,Mayotte,RH gestion,46,8,16.19
1.1941159894E10,PANAMA,Île-de-France,Enseignement,518,8,18.16
1.1756687375E10,PARCOURS ALPHONSE,Île-de-France,Orientation,83,8,16.35
3.260041866E10,PDVFORMATION,Hauts-de-France,Enseignement,451,8,17.88
1.1940926794E10,P.E.C.S.  FRANCE,Île-de-France,Enseignement,10648,8,60.37
7.2330442333E10,PEREZ - DANDIEU BEATRICE,Nouvelle-Aquitaine,Comportementales,1090,8,20.54
1.1756150675E10,PERMIS SAINT LAZARE,Île-de-France,Enseignement,628,8,18.62
9.3830718683E10,PORTO GESTION DE LA PAIE ET SOCIAL,Provence-Alpes-Côte d'Azur,RH gestion,72,8,16.30
1.1755567475E10,PRADITUS,Île-de-France,Orientation,25,8,16.10
1.1910842291E10,PREPARE TON PERMIS,Île-de-France,Enseignement,497,8,18.07
8.3030350403E10,PRESTA R.H.,Auvergne-Rhône-Alpes,RH gestion,546,8,18.27
7.3810058981E10,PREVENTYS,Occitanie,RH gestion,93,8,16.39
5.2441000644E10,PREVIA,Pays de la Loire,"RH gestion, Comportementales",305,8,17.27
4.2680072468E10,PROEVOLUTION,Grand Est,"Comportementales, Orientation",530,8,18.21
7.2330753433E10,PROFILO CONSEIL,Nouvelle-Aquitaine,RH gestion,116,8,16.48
5.2440629444E10,QUAI DES COMPETENCES,Pays de la Loire,Orientation,149,8,16.62
1.1788251578E10,QUALITALENTS,Île-de-France,Comportementales,264,8,17.10
1.1756628975E10,RED LIFE FRANCE,Île-de-France,RH gestion,300,8,17.25
5.2440816544E10,REGARD9 DEVELOPPEMENT,Pays de la Loire,Comportementales,498,8,18.07
2.4370254337E10,RELIENCES SARL,Centre-Val de Loire,RH gestion,489,8,18.04
5.2440998944E10,RESEAU A2C,Pays de la Loire,Comportementales,153,8,16.64
2.4450241045E10,RESEAU CEDRE SANTE,Centre-Val de Loire,Comportementales,1327,8,21.53
2.8140295214E10,RESSOURCES ET PROGRES,Normandie,RH gestion,200,8,16.83
5.3351006235E10,RHC2,Bretagne,"RH gestion, Orientation",72,8,16.30
1.1755933475E10,RH PERFORMANCES PARIS,Île-de-France,Comportementales,184,8,16.77
2.4410154241E10,RIVE GAUCHE AUTO ECOLE,Centre-Val de Loire,Enseignement,28,8,16.12
9.3830608783E10,RK2C FORMATION,Provence-Alpes-Côte d'Azur,RH gestion,881,8,19.67
2.8270200727E10,SAINT MARCEL AUTO ECOLE,Normandie,Enseignement,192,8,16.80
7.3310541731E10,SARL ABSOLU CONSULTING,Occitanie,Comportementales,458,8,17.91
9.3131608613E10,SARL ATELIER FORMATION,Provence-Alpes-Côte d'Azur,Comportementales,65,8,16.27
1.1950637295E10,SARL AUTO ECOLE DU VILLAGE,Île-de-France,Enseignement,170,8,16.71
7.2470085847E10,SARL AUTO ECOLE MARTINEZ,Nouvelle-Aquitaine,Enseignement,307,8,17.28
9.3131746513E10,SARL AUTO ECOLE SIMPLYPERMIS FOCH,Provence-Alpes-Côte d'Azur,Enseignement,236,8,16.98
5.2490216749E10,SARL DEROUET FORMATION,Pays de la Loire,Enseignement,135,8,16.56
2.550003885E10,SARL DURAND,Normandie,Enseignement,157,8,16.65
5.2440676944E10,SARL ENNEA 9,Pays de la Loire,"Enseignement, Comportementales, Orientation",205,8,16.85
1.1788242378E10,SARL FORMA GSU,Île-de-France,Enseignement,102,8,16.43
1.1922087992E10,SARL PARADOXES,Île-de-France,RH gestion,496,8,18.07
5.3220747422E10,SARL PSIF,Bretagne,Enseignement,2277,8,25.49
5.2720175072E10,SARL SCOP AUTO ECOLE ROUTE 266,Pays de la Loire,Enseignement,60,8,16.25
8.4380964238E10,SAS ALOUI & CO,Auvergne-Rhône-Alpes,Enseignement,4,8,16.02
9.3131848813E10,SAS BEEZNET,Provence-Alpes-Côte d'Azur,Comportementales,26,8,16.11
2.850013405E10,SAS PERMIS B FORMATION,Normandie,Enseignement,144,8,16.60
2.4450415645E10,SAS SOLTANI,Centre-Val de Loire,Enseignement,258,8,17.07
7.6341105234E10,SASU LA PERLE RH,Occitanie,RH gestion,37,8,16.15
7.6310908731E10,SAVOIRS PATIENTS-INSTITUT POUR LA PROMOTION DES PATIENTS & AIDANTS PARTENAIRES EN SANTE,Occitanie,Comportementales,51,8,16.21
9.3130703213E10,SCOREMAN - RH PARTNERS,Provence-Alpes-Côte d'Azur,RH gestion,135,8,16.56
4.973396797E9,SINEQUANON TRAINING & CONSULTING,La Réunion,Comportementales,190,8,16.79
5.3350823635E10,SINFONI,Bretagne,RH gestion,8739,8,52.41
1.1788507978E10,SMART MANAGEMENT TRAINING ET CONSEILS,Île-de-France,Comportementales,387,8,17.61
1.1754725875E10,SMART SIDE,Île-de-France,Comportementales,447,8,17.86
3.2020134202E10,SOCIETE NOUVELLE AUTO ECOLE JEAN DE LA FONTAINE,Hauts-de-France,Enseignement,142,8,16.59
9.8970260397E10,SOGEST,La Réunion,RH gestion,150,8,16.62
5.3350273935E10,SOPHROLOGIE FORMATIONS,Bretagne,Enseignement,145,8,16.60
3.2591230959E10,SPORT BUSINESS GROUP,Hauts-de-France,Comportementales,150,8,16.62
1.1755309875E10,STB CONSEIL,Île-de-France,RH gestion,475,8,17.98
3.1620087862E10,STRATEMIS,Hauts-de-France,Comportementales,536,8,18.23
1.1788531378E10,SUPERMONDAY,Île-de-France,Comportementales,697,8,18.90
8.4420331942E10,SYNERGIE TRANSPORT ROUTIER DE LA LOIRE,Auvergne-Rhône-Alpes,RH gestion,89,8,16.37
2.4280205428E10,SYNRJY,Centre-Val de Loire,Comportementales,1910,8,23.96
4.4670692167E10,TOP CONDUITE,Grand Est,Enseignement,112,8,16.47
3.1590779359E10,TREMPLIN RH,Hauts-de-France,"Comportementales, Orientation",240,8,17.00
1.1780135878E10,TRIMAILLE AERO FORMATION,Île-de-France,Enseignement,392,8,17.63
2.973225697E9,UJAMAA CONSEIL,Martinique,Orientation,46,8,16.19
4.4570397257E10,UNION NATIONALE DES SPORTIFS PROFESSIONNELS ET DE HAUT NIVEAU,Grand Est,Orientation,31,8,16.13
2.4370143937E10,UROGEC CENTRE (ASFREC),Centre-Val de Loire,RH gestion,648,8,18.70
5.3561017556E10,VANNES EMPLOI NOUVEAU TRAVAIL INTER SOC,Bretagne,RH gestion,110,8,16.46
1.1940945994E10,VIAEDUC FORMATION - CER GENTILLY,Île-de-France,Enseignement,207,8,16.86
7.5170268117E10,VIAVENIR,Nouvelle-Aquitaine,"Comportementales, Orientation",197,8,16.82
9.3830577883E10,VITAESPHERE SAS,Provence-Alpes-Côte d'Azur,Enseignement,196,8,16.82
1.1922401492E10,WE ARE ALL BUILDERS,Île-de-France,Orientation,67,8,16.28
3.2020144202E10,WEE PERMIS SAINT QUENTIN,Hauts-de-France,Enseignement,479,8,18.00
