numeroDeclarationActivite,denomination,region,effectifFormateurs,stagiaires,production_estimee,macro_theme,multi_cert
4.4520039652E10,CCI MEUSE HAUTE MARNE,Grand Est,10,32,20.13,Commerce/Gestion,Non
7.540017654E10,CCITY GROUPE,Nouvelle-Aquitaine,10,80,20.33,Soft Skills,Non
1.1755857575E10,CCM BENCHMARK GROUP,Île-de-France,10,2570,30.71,Autre,Non
1.1770649977E10,CEFORAS,Île-de-France,10,487,22.03,Autre,Non
2.7210393221E10,CENOMY FRANCE,Bourgogne-Franche-Comté,10,134,20.56,Autre,Non
7.2330318033E10,CENTRE ACCUEIL CONSULTATION INFORMATION SEXUALITE,Nouvelle-Aquitaine,10,790,23.29,Santé,Non
5.2440769944E10,CENTRE DE FORMATION CONTINUE CHARLES PEGUY,Pays de la Loire,10,18,20.07,Industrie,Non
7.540018764E10,CENTRE DE FORMATION DU BORN,Nouvelle-Aquitaine,10,100,20.42,Autre,Oui
8.2260155526E10,CENTRE DEPARTEMENTAL DE FORMATION DES TAXIS,Auvergne-Rhône-Alpes,10,211,20.88,Autre,Non
8.4260306826E10,CENTRE DEPARTEMENTAL DE GESTION DE LA FONCTION PUBLIQUE TERRITORIALE,Auvergne-Rhône-Alpes,10,105,20.44,Soft Skills,Oui
1.1910463191E10,CENTRE D INFORMATION DES DROITS DES FEMMES ET DES FAMILLES SUD EST FRANCILIEN INTER DEPARTEMENTAL,Île-de-France,10,523,22.18,Juridique,Non
1.1756458775E10,CENTRE FRANCAIS DES FONDS ET FONDATIONS,Île-de-France,10,157,20.65,Autre,Non
1.1788497278E10,CENTRE GALANTHIS,Île-de-France,10,84,20.35,Santé,Non
5.2850109785E10,CENTRE HOSPITALIER GEORGES MAZURELLE,Pays de la Loire,10,437,21.82,Santé,Non
3.1590721059E10,CENTRE INITIATIVE POUR VALORISER L AGRICULTURE ET LE MILIEU RURAL CIVAM HAUTS DE FRANCE,Hauts-de-France,10,70,20.29,Industrie,Non
8.2070087307E10,CEPALE - CT ENSEIGNT PROFES SUR LES ARBRES ET LEUR ENVIRON,Auvergne-Rhône-Alpes,10,27,20.11,Services,Non
7.3310637731E10,CERCLES DE PROGRES FRANCE ASSOCIATION,Occitanie,10,200,20.83,Juridique,Non
1.1922293992E10,CERTIF'AGRI,Île-de-France,10,862,23.59,Autre,Non
5.3220778222E10,CEVA (CENTRE D\'ETUDE ET DE VALORISATION DES ALGUES),Bretagne,10,96,20.40,Industrie,Non
5.2850184985E10,CFA MAISON FAMILIALE DE VENDEE,Pays de la Loire,10,152,20.63,Autre,Oui
9.420207892E10,CFP CORSE FORMATION PROFESSIONNELLE,Corse,10,294,21.23,Santé,Oui
8.2690477569E10,CFPL,Auvergne-Rhône-Alpes,10,2374,29.89,Autre,Non
1.1750730875E10,CGA PICPUS,Île-de-France,10,461,21.92,Juridique,Non
1.1950576295E10,CG ORGAFOR,Île-de-France,10,26,20.11,Autre,Non
1.1755377275E10,CHAMBRE DES EXPERTS IMMOBILIERS DE FRANCE,Île-de-France,10,299,21.25,Services,Non
1.1755434675E10,CHANGE FACTORY,Île-de-France,10,96,20.40,Autre,Non
9.3840406484E10,CHRONOS FORMATION,Provence-Alpes-Côte d'Azur,10,203,20.85,Soft Skills,Non
7.6341361434E10,CHRYSALIS,Occitanie,10,340,21.42,Tech/Digital,Non
8.2691063469E10,CIBC DU RHONE (CTRE INTERINSTIT BILAN COMPETENCE),Auvergne-Rhône-Alpes,10,455,21.90,Autre,Oui
2.973239397E9,CLAIRIS CEDRIC  / PRIME PROD EIRL,Martinique,10,12,20.05,Autre,Non
2.973122897E9,C'LANCER,Martinique,10,36,20.15,Langues,Oui
7.6310876531E10,CLIPET JIMMY AUTO ECOLE L'UNION CROIX DAURADE SARL,Occitanie,10,330,21.38,Soft Skills,Non
1.1756061075E10,CNECJ FORMATION,Île-de-France,10,240,21.00,Commerce/Gestion,Non
8.2691375469E10,COACH TO COAST,Auvergne-Rhône-Alpes,10,41,20.17,Commerce/Gestion,Oui
8.4691514269E10,COELIS,Auvergne-Rhône-Alpes,10,257,21.07,Langues,Non
1.1755936175E10,COG'X,Île-de-France,10,1737,27.24,Soft Skills,Non
5.4170023217E10,COLLEGE ET LYCEE PRIVES FENELON,Nouvelle-Aquitaine,10,41,20.17,Industrie,Non
5.4790067579E10,Collège Régional de l'Information Médicale Poitou-Charentes,Nouvelle-Aquitaine,10,64,20.27,Santé,Non
7.6311060231E10,COLL.IN (COLLECTIF POUR L'INCLUSION NUMERIQUE) ASSOCIATION,Occitanie,10,36,20.15,Tech/Digital,Non
7.6810150181E10,COM'EA,Occitanie,10,817,23.40,Soft Skills,Non
5.3560882956E10,COMETE FAIR,Bretagne,10,70,20.29,Santé,Non
8.4030382103E10,COM HOLDING,Auvergne-Rhône-Alpes,10,165,20.69,Autre,Non
7.2330445033E10,COMITE DE COORDINATION DE L'EVALUATION CLINIQUE ET DE LA QUALITE EN NOUVELLE-AQUITAINE,Nouvelle-Aquitaine,10,856,23.57,Santé,Non
4.1540020454E10,COMITE DE FORMATION PERMANENTE DE L'ECOLE DE MANIPULATEURS,Grand Est,10,43,20.18,Santé,Non
8.4740339774E10,COMITE DEPARTEMENTAL OLYMPIQUE ET SPORTIF HAUTE SAVOIE,Auvergne-Rhône-Alpes,10,78,20.32,Autre,Non
5.3220882022E10,COMITE REGIONAL UFOLEP BRETAGNE,Bretagne,10,128,20.53,Autre,Non
5.2490388849E10,COMPETENCES PERSONA,Pays de la Loire,10,53,20.22,Soft Skills,Oui
9.3131390913E10,COMPETENCES SANTE DEVELOPPEMENT,Provence-Alpes-Côte d'Azur,10,256,21.07,Tech/Digital,Non
3.280020278E10,COM-SCAPE,Hauts-de-France,10,767,23.20,Soft Skills,Non
8.2690515669E10,CONFERENCE PAUL SAVY,Auvergne-Rhône-Alpes,10,256,21.07,Santé,Non
7.6660276666E10,"Conseil d’architecture, d’urbanisme et de l’environnement",Occitanie,10,31,20.13,Autre,Non
2.4450121345E10,CONSEIL ETUDE RECHERCHE FORMATION EN HYGIENE APPLIQUEE,Centre-Val de Loire,10,561,22.34,Autre,Non
1.1950635695E10,CONSEIL FORMATION SECURITE ACCOMPAGNEMENT EMPLOI,Île-de-France,10,579,22.41,Sécurité,Non
1.1756688975E10,CONSEIL NATIONAL DES CENTRES COMMERCIAUX,Île-de-France,10,100,20.42,Autre,Non
9.3040086304E10,COOPERATIVE D'ACTIVITE ET D'EMPLOI DANS LES METIERS DU PATRIMOINE,Provence-Alpes-Côte d'Azur,10,89,20.37,Autre,Oui
1.1755373275E10,COOPERATIVE MU,Île-de-France,10,198,20.82,Autre,Non
1.1910872991E10,COPLENI,Île-de-France,10,113,20.47,Autre,Non
5.2440330044E10,COREG EPGV,Pays de la Loire,10,180,20.75,Services,Non
9.3131333213E10,COULEUR D'ENFANTS,Provence-Alpes-Côte d'Azur,10,186,20.77,Autre,Non
1.1756492775E10,C.P FORMA,Île-de-France,10,232,20.97,Autre,Non
1.1922673792E10,CPR FORMATION,Île-de-France,10,301,21.25,Autre,Non
1.1754471075E10,CROSSCO,Île-de-France,10,304,21.27,Soft Skills,Non
1.1940677094E10,CTE POUR LA SANTE DES EXILES,Île-de-France,10,254,21.06,Santé,Non
1.1756688475E10,CT FORMATION,Île-de-France,10,128,20.53,Autre,Non
7.3310728131E10,CTRE INTERN FORMAT RECHERCHE SEXUALITE,Occitanie,10,820,23.42,Santé,Non
4.4680325368E10,CUENOD,Grand Est,10,97,20.40,Industrie,Non
9.3131687813E10,CULTURES PERMANENTES,Provence-Alpes-Côte d'Azur,10,181,20.75,Autre,Non
8.4260305926E10,CVS DEVELOPPEMENT,Auvergne-Rhône-Alpes,10,99,20.41,Tech/Digital,Non
9.3132215513E10,CYBERWINGS ACADEMY,Provence-Alpes-Côte d'Azur,10,130,20.54,Tech/Digital,Non
1.1756427875E10,CYCLE-UP,Île-de-France,10,100,20.42,Autre,Non
7.5331043833E10,DAL'ALU,Nouvelle-Aquitaine,10,44,20.18,Industrie,Non
9.3840385884E10,DANSE MOUVANCE,Provence-Alpes-Côte d'Azur,10,19,20.08,Soft Skills,Non
9.3131868413E10,DELAHAYE JEAN-PIERE,Provence-Alpes-Côte d'Azur,10,107,20.45,Industrie,Non
1.1756598875E10,DELIVERY ACADEMY,Île-de-France,10,1326,25.52,Services,Non
1.1755232875E10,DELPICOM,Île-de-France,10,861,23.59,Autre,Non
5.3560897956E10,DEOMA FORMATION,Bretagne,10,1412,25.88,Commerce/Gestion,Non
2.4450344045E10,DEVOSTAL,Centre-Val de Loire,10,134,20.56,Services,Non
3.2590985459E10,"DEVRAINNE LAURENCE ""AUTO MOTO ECOLE AZUR""",Hauts-de-France,10,181,20.75,Services,Non
3.1620270662E10,DIAGNOSTICS PREVENTIONS ETOILE,Hauts-de-France,10,167,20.70,Sécurité,Non
4.4510196151E10,DJM FORMATION,Grand Est,10,115,20.48,Autre,Non
8.4010177201E10,DOMAINE D'HIPPIOS,Auvergne-Rhône-Alpes,10,77,20.32,Santé,Non
1.1755392075E10,DONOMA FORMATION,Île-de-France,10,1193,24.97,Santé,Non
5.2440799044E10,DRONELIS,Pays de la Loire,10,155,20.65,Autre,Non
2.6210270521E10,D'UN INSTANT A L'AUTRE,Bourgogne-Franche-Comté,10,119,20.50,Autre,Non
1.1755311575E10,E2M FORMATION,Île-de-France,10,94,20.39,Commerce/Gestion,Oui
8.4691866369E10,EARLY MAKERS GROUP,Auvergne-Rhône-Alpes,10,33,20.14,Commerce/Gestion,Oui
9.3131510713E10,ECHO S,Provence-Alpes-Côte d'Azur,10,2749,31.45,Services,Non
5.2720128472E10,ECOLE CONDUITE CENOMANE,Pays de la Loire,10,67,20.28,Services,Non
1.1752627775E10,ECOLE D'ANALYSE TRANSACTIONNELLE,Île-de-France,10,160,20.67,Autre,Non
2.7890142989E10,ECOLE DE COIFFURE ESTHETIQUE AURELIE B,Bourgogne-Franche-Comté,10,49,20.20,Services,Oui
5.2850121385E10,ECOLE DE CONDUITE ALAIN FLANT,Pays de la Loire,10,147,20.61,Soft Skills,Non
5.2490365249E10,ECOLE DE CONDUITE DES PAYS DE LA LOIRE - EASY AUTO ECOLE,Pays de la Loire,10,195,20.81,Soft Skills,Non
1.1770537177E10,ECOLE DE CONDUITE FRANCAISE    AUTO ECOLE DE MELUN,Île-de-France,10,214,20.89,Services,Non
4.2670559767E10,ECOLE DE CONDUITE JEAN PAUL ZANETTI,Grand Est,10,46,20.19,Soft Skills,Non
2.4370364237E10,Ecole de Conduite PASCAL,Centre-Val de Loire,10,214,20.89,Soft Skills,Non
1.1930830193E10,ECOLE DE CONDUITE REVOLUTION,Île-de-France,10,440,21.83,Soft Skills,Non
9.3131722613E10,ECOLE DE FORMATION PROFESSIONNELLE AUX METIERS DU LAMANAGE,Provence-Alpes-Côte d'Azur,10,28,20.12,Services,Oui
4.4080059808E10,ECOLE DES ARTS DU SOUFFLE,Grand Est,10,335,21.40,Santé,Non
1.1910884691E10,ECOLE DE SECURITE ROUTIERE (E.S.R),Île-de-France,10,741,23.09,Soft Skills,Non
1.1922275292E10,Ecole des Métiers de l'Officine,Île-de-France,10,78,20.32,Commerce/Gestion,Non
8.4692120969E10,ECOLE FRANCAISE DE YOGA AUVERGNE-RHONE-ALPES (EFYARA),Auvergne-Rhône-Alpes,10,30,20.12,Soft Skills,Non
2.6210109721E10,ECOLE  FUTURA,Bourgogne-Franche-Comté,10,30,20.12,Services,Oui
7.6810173981E10,ECOLE INTERNATIONALE DE REFLEXOLOGIE,Occitanie,10,166,20.69,Santé,Non
4.973162297E9,ECOLE SUPERIEURE DE MANAGEMENT DE LA QUALITE OCEAN INDIEN,La Réunion,10,329,21.37,Commerce/Gestion,Non
9.3060762306E10,ECOLE SUPERIEURE DES COMPETENCES ET METIERS,Provence-Alpes-Côte d'Azur,10,437,21.82,Commerce/Gestion,Oui
5.3560716456E10,ECOLE TANE DE BIJOUTERIE ET D'ORFEVRERIE,Bretagne,10,133,20.55,Industrie,Non
1.1930919693E10,E-CROSSMEDIA,Île-de-France,10,168,20.70,Autre,Non
7.4870138787E10,EFFICIENCE PREVENTION SARL,Nouvelle-Aquitaine,10,108,20.45,Soft Skills,Non
9.3830732183E10,E-FORMA CAMPUS,Provence-Alpes-Côte d'Azur,10,11,20.05,Commerce/Gestion,Non
1.1756757775E10,EGEE,Île-de-France,10,25,20.10,Soft Skills,Non
7.6340900734E10,EID MED,Occitanie,10,63,20.26,Autre,Non
2.6210231521E10,E.I.S.E.C.,Bourgogne-Franche-Comté,10,84,20.35,Services,Oui
1.1757286975E10,EKILIBRE,Île-de-France,10,148,20.62,Soft Skills,Non
1.1930902293E10,EKP ASSOCIES,Île-de-France,10,11,20.05,Soft Skills,Non
5.3290861229E10,E-LEARNING TOUCH',Bretagne,10,259,21.08,Autre,Non
2.260018926E10,ELECTRO PLUS,Hauts-de-France,10,123,20.51,Industrie,Non
2.5140285614E10,ELIPS SOLUTION,Normandie,10,165,20.69,Commerce/Gestion,Non
1.1755220875E10,"ENSEIGNEMENT DE L'ECRITURE POUR ELEVES, ETUDIANTS ET ENSEIGNANTS",Île-de-France,10,47,20.20,Autre,Non
1.1922355092E10,ENSEMBLE POUR LA FORMATION,Île-de-France,10,214,20.89,Autre,Non
2.4370038137E10,ENTRAIDE et SOLIDARITES,Centre-Val de Loire,10,1176,24.90,Langues,Non
3.2591074459E10,ENTREPRENDRE ENSEMBLE,Hauts-de-France,10,205,20.85,Soft Skills,Non
4.4540438754E10,ENVIROBAT GRAND EST - ARCAD LQE,Grand Est,10,82,20.34,Autre,Non
8.4380678638E10,ENVISOL,Auvergne-Rhône-Alpes,10,76,20.32,Services,Non
8.2691114769E10,EOLE AVOCATS,Auvergne-Rhône-Alpes,10,439,21.83,Juridique,Non
8.2260041226E10,EPEC - ECOLE PRIVEE D'ESTHETIQUE ET DE COIFFURE,Auvergne-Rhône-Alpes,10,51,20.21,Services,Oui
9.420202352E10,EQUILOISIRS,Corse,10,176,20.73,Services,Non
5.3351027935E10,ERASMUS ECOLE DE CONDUITE,Bretagne,10,108,20.45,Services,Non
8.4380751638E10,ERGO CONSEIL ET AMENAGEMENT,Auvergne-Rhône-Alpes,10,360,21.50,Soft Skills,Non
3.2620355962E10,EROS,Hauts-de-France,10,85,20.35,Services,Non
1.1910505791E10,ERT INTEGRATION,Île-de-France,10,124,20.52,Tech/Digital,Non
1.1754673575E10,ERUDIA CONSEIL EN DEVELOPP PLURIEL,Île-de-France,10,1716,27.15,Autre,Non
8.2690856469E10,ESCALE CREATION,Auvergne-Rhône-Alpes,10,237,20.99,Autre,Oui
7.6341253334E10,ESCG MONTPELLIER,Occitanie,10,48,20.20,Commerce/Gestion,Oui
5.4170045617E10,ESPACE GESTION 17 SARL,Nouvelle-Aquitaine,10,1803,27.51,Commerce/Gestion,Non
7.2640276864E10,ESPACE GESTION 64,Nouvelle-Aquitaine,10,670,22.79,Commerce/Gestion,Non
1.1754935975E10,ESPACE NADESHIKO,Île-de-France,10,147,20.61,Langues,Non
1.1770514577E10,ESSA FORMATIONS,Île-de-France,10,191,20.80,Santé,Non
1.1754581475E10,EULIDIA,Île-de-France,10,136,20.57,Tech/Digital,Non
2.4410132441E10,EUREKA FORMATION - M. GAUTHIER,Centre-Val de Loire,10,86,20.36,Autre,Oui
7.3810027181E10,EURL FORMAS,Occitanie,10,478,21.99,Autre,Non
9.1660151466E10,EURL VEREMES,Occitanie,10,352,21.47,Tech/Digital,Non
9.8970264897E10,EUROPEAN CONSULTING MANAGEMENT,La Réunion,10,104,20.43,Commerce/Gestion,Oui
8.2740057974E10,EUROPEAN INSTITUTE OF PURCHASING MANAGEMENT,Auvergne-Rhône-Alpes,10,551,22.30,Commerce/Gestion,Non
5.2850140385E10,EUROPLACER INDUSTRIES,Pays de la Loire,10,132,20.55,Industrie,Non
3.2591273059E10,EVOLIS FORMATION,Hauts-de-France,10,4975,40.73,Soft Skills,Non
7.2330797233E10,EXCELLENCE COSMETIC,Nouvelle-Aquitaine,10,182,20.76,Services,Non
1.1756259575E10,EXPANCIA,Île-de-France,10,57,20.24,Commerce/Gestion,Non
7.3310786331E10,EXPERTISE RH SAS,Occitanie,10,93,20.39,Soft Skills,Oui
1.1910722091E10,EXPRESSION FORMATION,Île-de-France,10,170,20.71,Autre,Non
5.2440527444E10,EXTREME SECURITE,Pays de la Loire,10,1800,27.50,Autre,Non
1.1755938575E10,FACTORY EDUCATION,Île-de-France,10,997,24.15,Autre,Non
9.3060843106E10,FAM IMAGE,Provence-Alpes-Côte d'Azur,10,23,20.10,Soft Skills,Non
9.3131614613E10,FAUVERT DIFFUSION,Provence-Alpes-Côte d'Azur,10,940,23.92,Autre,Non
3.1590356859E10,FCR CONSULTANT,Hauts-de-France,10,1089,24.54,Commerce/Gestion,Oui
1.1788286478E10,FCS POUR TOUS,Île-de-France,10,1657,26.90,Industrie,Non
8.2420203542E10,FDI - FORMATION ET DEVELOPPEMENT INDIVIDUEL,Auvergne-Rhône-Alpes,10,666,22.77,Autre,Non
1.1921401492E10,FEDERATION DES CENTRES SOCIAUX ET SOCIOCULTURELS DES HAUTS-DE-SEINE,Île-de-France,10,85,20.35,Soft Skills,Non
1.1940532894E10,FEDERATION FRANCAISE D'AVIRON,Île-de-France,10,16,20.07,Services,Non
1.1921782792E10,FEDERATION FRANCAISE DE HOCKEY SUR GLACE,Île-de-France,10,204,20.85,Services,Oui
1.1754737975E10,FEDERATION FRANCAISE DE SKI NAUTIQUE ET DE WAKEBOARD,Île-de-France,10,13,20.05,Services,Non
1.1930513893E10,FEDERATION FRANCAISE DE TIR A L'ARC,Île-de-France,10,121,20.50,Services,Non
1.1755118675E10,FEDERATION NATIONALE DES ASSOCIATIONS SOLIDAIRES D'ACTION AVEC LES TSIGANES ET GENS DU VOYAGE,Île-de-France,10,155,20.65,Autre,Non
2.110003401E10,FED SEC FRANC CROIX BLANCHE COMITE AUBE,Grand Est,10,1514,26.31,Sécurité,Non
7.6310959531E10,FEELING CONDUITE EURL,Occitanie,10,87,20.36,Soft Skills,Non
1.1788202378E10,FENWICK LINDE SARL,Île-de-France,10,403,21.68,Industrie,Non
2.4280116428E10,F.I.CAM,Centre-Val de Loire,10,710,22.96,Industrie,Non
1.1950426895E10,FIDENS,Île-de-France,10,163,20.68,Tech/Digital,Non
9.3132246413E10,FLI,Provence-Alpes-Côte d'Azur,10,25,20.10,Autre,Non
5.2720102272E10,FONDATION GEORGES COULON,Pays de la Loire,10,698,22.91,Santé,Non
1.1754238475E10,FOND'OEIL FORMATIONS,Île-de-France,10,61,20.25,Autre,Non
2.4370175237E10,FORBAT - M. NICAULT Philippe,Centre-Val de Loire,10,1291,25.38,Industrie,Non
7.6820087282E10,FORMA PRO 82 SAS,Occitanie,10,90,20.38,Langues,Non
9.1340838134E10,FORMAT-DRONE,Occitanie,10,275,21.15,Autre,Non
7.5331132333E10,FORMATEG,Nouvelle-Aquitaine,10,354,21.48,Industrie,Non
8.4030358503E10,FORMATION ALTERNANCE COMMERCE,Auvergne-Rhône-Alpes,10,28,20.12,Commerce/Gestion,Oui
2.4450339345E10,FORMATION ARCHITECTES DU CENTRE - F.A.C -,Centre-Val de Loire,10,107,20.45,Autre,Non
9.3830299383E10,FORMATION AUDIT CONSEILS SECURITE,Provence-Alpes-Côte d'Azur,10,81,20.34,Sécurité,Non
9.3040042304E10,FORMATION CONSEIL THALATHERM,Provence-Alpes-Côte d'Azur,10,139,20.58,Santé,Oui
5.2440925444E10,FORMATION ECAM,Pays de la Loire,10,139,20.58,Services,Non
7.240011544E10,FORMATION INCENDIE SECOURISME AQUITAINE / FISA,Nouvelle-Aquitaine,10,711,22.96,Sécurité,Non
9.3131858413E10,FORMATIONS ARLESIENNES DE NATATION ET DE SAUVETAGE CLUB,Provence-Alpes-Côte d'Azur,10,128,20.53,Autre,Non
7.5331366933E10,FORMATIONS SOLUTIONS SERVICES,Nouvelle-Aquitaine,10,104,20.43,Sécurité,Non
7.3310789731E10,FORMETHIC ASSOCIATION,Occitanie,10,104,20.43,Autre,Non
7.2640366564E10,FORMETIS,Nouvelle-Aquitaine,10,233,20.97,Autre,Oui
7.630051533E10,FORQA LANGUAGE,Occitanie,10,85,20.35,Langues,Non
5.2440698144E10,FORTISSIMO FORMATION,Pays de la Loire,10,240,21.00,Commerce/Gestion,Non
3.1590845559E10,FRANCE MACHINES OUTILS,Hauts-de-France,10,85,20.35,Industrie,Non
8.2740153174E10,FRANCHINVEST,Auvergne-Rhône-Alpes,10,461,21.92,Langues,Non
1.1950546495E10,FRANCK ET COMPAGNIE - FRANCK AND CIE,Île-de-France,10,602,22.51,Soft Skills,Non
1.1754428775E10,FREDON FRANCE,Île-de-France,10,109,20.45,Autre,Non
1.1930963193E10,FRENCH PANTIN,Île-de-France,10,2800,31.67,Soft Skills,Non
1.1770596777E10,FRISQUET SA,Île-de-France,10,941,23.92,Autre,Non
4.2670560367E10,FS INSTITUTE,Grand Est,10,393,21.64,Sécurité,Non
3.1620199562E10,GAEL AUTO ECOLE SARL,Hauts-de-France,10,468,21.95,Soft Skills,Non
1.1770787777E10,GAIA FORMATION,Île-de-France,10,181,20.75,Commerce/Gestion,Non
8.2380617038E10,GANAEC FORMATION,Auvergne-Rhône-Alpes,10,1899,27.91,Services,Non
9.8970354297E10,GDS REUNION,La Réunion,10,117,20.49,Industrie,Non
1.1753930275E10,GENESIA FINANCE,Île-de-France,10,6382,46.59,Commerce/Gestion,Non
1.1941198094E10,GENIUS ACADEMIE,Île-de-France,10,64,20.27,Commerce/Gestion,Oui
9.8970416297E10,GENIUS AKDMY,La Réunion,10,136,20.57,Autre,Oui
8.4740389974E10,GENKI CONSULTING,Auvergne-Rhône-Alpes,10,106,20.44,Autre,Non
2.4370381537E10,GESEC GIE,Centre-Val de Loire,10,173,20.72,Commerce/Gestion,Non
9.3131163213E10,GEST ON LINE SAS,Provence-Alpes-Côte d'Azur,10,983,24.10,Tech/Digital,Non
8.2010030401E10,GIMEL LAVERGNE,Auvergne-Rhône-Alpes,10,291,21.21,Tech/Digital,Non
4.2670525367E10,GIPFI SCOP,Grand Est,10,823,23.43,Autre,Non
8.2690500969E10,GLEM - GROUPE LYONNAIS D'ETUDES MEDICALES,Auvergne-Rhône-Alpes,10,114,20.48,Santé,Non
8.4740369974E10,GMH,Auvergne-Rhône-Alpes,10,24,20.10,Services,Oui
9.3131317113E10,GMS FORMATION AGNES GAROUTTE FOUQUET,Provence-Alpes-Côte d'Azur,10,120,20.50,Commerce/Gestion,Oui
7.5860204786E10,GRAINES DE PHARMA,Nouvelle-Aquitaine,10,225,20.94,Commerce/Gestion,Non
1.1920229192E10,GRANT & BATES INSTITUT DE LANGUES,Île-de-France,10,334,21.39,Langues,Non
2.6710200171E10,GREENSPARK,Bourgogne-Franche-Comté,10,601,22.50,Tech/Digital,Non
9.3131194013E10,GROUPE AVENIR FORMATIONS,Provence-Alpes-Côte d'Azur,10,139,20.58,Langues,Non
5.3560703256E10,GROUPEMENT DES AGRICULTEURS BIOLOGIQUES,Bretagne,10,217,20.90,Industrie,Non
2.7210379821E10,GROUPEMENT D'ETUDE ET DE SUIVI DES TERROIRS,Bourgogne-Franche-Comté,10,101,20.42,Industrie,Non
7.3310521931E10,GROUPEMENT D' INTERET PUBLIC RESSOURCES ET TERRITOIRES EN MIDI PYRENEES,Occitanie,10,324,21.35,Soft Skills,Non
9.3060449806E10,GROUPEMENT PROMOTION ECHANGES INTERNATIONAUX GPEI,Provence-Alpes-Côte d'Azur,10,157,20.65,Commerce/Gestion,Oui
5.2440435644E10,HAESA FORMATION,Pays de la Loire,10,493,22.05,Services,Oui
5.2490450449E10,HAPPYDRIVE GROUP,Pays de la Loire,10,500,22.08,Services,Non
3.1620182862E10,HELFY,Hauts-de-France,10,1208,25.03,Sécurité,Non
5.3560281856E10,HILL ROM S.A.S.,Bretagne,10,120,20.50,Industrie,Non
1.1753632875E10,HIPPOCAMPE ASSOCIATION POUR LA RECHERCHE EN MIME CORPOREL,Île-de-France,10,72,20.30,Autre,Non
1.1756478275E10,HKIND,Île-de-France,10,126,20.52,Santé,Non
5.3350821435E10,HTMY,Bretagne,10,154,20.64,Soft Skills,Oui
4.4540410754E10,HUMAN UNIVERSITY,Grand Est,10,178,20.74,Commerce/Gestion,Oui
7.5870156487E10,HVF,Nouvelle-Aquitaine,10,68,20.28,Langues,Non
4.4540421254E10,HYPNALIA,Grand Est,10,102,20.43,Santé,Non
1.1755699975E10,IAPR,Île-de-France,10,2453,30.22,Autre,Non
1.1755315275E10,iBACHELOR,Île-de-France,10,28,20.12,Commerce/Gestion,Oui
5.2440705644E10,ICF ATLANTIQUE FORMATION,Pays de la Loire,10,79,20.33,Autre,Oui
1.1756392975E10,IDC FORMATIONS,Île-de-France,10,155,20.65,Commerce/Gestion,Oui
8.2420139142E10,IDEAL PREVENTION SECURITE AUDIT CONSEIL,Auvergne-Rhône-Alpes,10,3386,34.11,Services,Non
9.8970395997E10,I.DE.PRO FORMATION SARL,La Réunion,10,246,21.02,Langues,Non
9.3131852613E10,IDYIE,Provence-Alpes-Côte d'Azur,10,274,21.14,Autre,Non
2.5140255414E10,I.F.A.,Normandie,10,77,20.32,Commerce/Gestion,Oui
2.5610067761E10,IFSI,Normandie,10,246,21.02,Autre,Non
2671P000371,I.F.S.I. - I.F.A.S. CENTRE HOSPITALIER,Bourgogne-Franche-Comté,10,627,22.61,Santé,Non
1.1756325475E10,INCUBATEUR AU FEMININ,Île-de-France,10,161,20.67,Autre,Non
1.1756150875E10,IN-DOLORE,Île-de-France,10,145,20.60,Autre,Non
1.1930640793E10,INETUM,Île-de-France,10,315,21.31,Tech/Digital,Non
1.1750518375E10,INFORELEC,Île-de-France,10,1766,27.36,Soft Skills,Non
1.1920986892E10,INITIALES RESEAU PLURIDIS,Île-de-France,10,182,20.76,Services,Non
7.6341122534E10,INNOVA FINANCE,Occitanie,10,31,20.13,Commerce/Gestion,Oui
1.1922405592E10,INQUEST,Île-de-France,10,479,22.00,Soft Skills,Non
7.3310702831E10,INSCENTEC,Occitanie,10,566,22.36,Industrie,Non
7.3310327731E10,Institut CAMILLI ASSOCIATION,Occitanie,10,121,20.50,Soft Skills,Non
8.2070066807E10,INSTITUT DE FORMATION EN SOINS INFIRMIERS D'AUBENAS  (I.F.S.I.),Auvergne-Rhône-Alpes,10,382,21.59,Santé,Oui
9.5970184997E10,INSTITUT DE FORMATION ET DE DEVELOPPEMENT DES ENTREPRISES,Guadeloupe,10,46,20.19,Autre,Non
1.1753531075E10,INSTITUT DE FORMATION FORESTIERE COMMUNALE,Île-de-France,10,133,20.55,Autre,Non
4.2670539667E10,INSTITUT DE LA PROPRETE ET DE L'HYGIENE - I.PH,Grand Est,10,205,20.85,Services,Non
9.3131422213E10,INSTITUT DE LA VIGNE & DU VIN PARIS,Provence-Alpes-Côte d'Azur,10,53,20.22,Industrie,Oui
8.2010157101E10,INSTITUT DE RECHERCHE PEDAGOGIQUE AUDIOVISUEL,Auvergne-Rhône-Alpes,10,21,20.09,Autre,Oui
1.1756302375E10,INSTITUT DES RELATIONS FOURNISSEUR-DISTRIBUTEUR,Île-de-France,10,190,20.79,Commerce/Gestion,Non
1.1752107675E10,INSTITUT DU MONDE ARABE,Île-de-France,10,144,20.60,Langues,Non
1.1757145875E10,INSTITUT EUROPEEN DE SYNERGOLOGIE,Île-de-France,10,428,21.78,Autre,Non
7.2330679333E10,INSTITUT JURIDIQUE D\'AQUITAINE,Nouvelle-Aquitaine,10,191,20.80,Juridique,Oui
7.3310368131E10,INSTITUT MCKENZIE FRANCE SARL,Occitanie,10,2143,28.93,Santé,Non
